Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,1.579,1.666,263.9025272000581,None,,,,,,,,,,,,,,,,,,,,264.44820079999045,264.94723270018585,0.5123253697529435,1.0125880697742105,264.94723270018585,265.0473573000636,264.94723270018585,265.0473573000636,265.0473573000636,None,m,1,0.842149900039658,265.0473573000636,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,1.602,2.445,266.0203388000373,None,,,,,,,,,,,,,,,,,,,,266.5948411000427,267.0988971001934,0.5075055500492454,1.008811849867925,267.0811472001951,267.199015900027,267.0811472001951,267.199015900027,267.1822538000997,None,None,0,,267.1822538000997,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,1.542,1.924,268.9035290000029,None,,,,,,,,,,,,,,,,,,,,269.4434709001798,269.9508532001637,0.5121729697566479,1.012443269835785,269.9339519001078,270.0342270000838,269.9339519001078,270.0342270000838,270.0342270000838,None,c,1,0.7994544000830501,270.0342270000838,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,1.615,1.337,270.9615017999895,None,,,,,,,,,,,,,,,,,,,,271.49781550001353,272.00251760007814,0.5085745702963322,1.0088456701487303,271.9858449001331,272.1026557001751,271.9858449001331,272.1026557001751,272.0856361000333,None,m,0,1.0201087000314146,272.0856361000333,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,1.466,1.658,273.2298046001233,None,,,,,,,,,,,,,,,,,,,,273.78200180013664,274.2871338000987,0.5097068601753563,1.0109212601091713,274.2704453000333,274.38720400002785,274.2704453000333,274.38720400002785,274.3704464000184,None,m,0,1.119381200056523,274.3704464000184,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,1.651,1.277,275.61446250020526,None,,,,,,,,,,,,,,,,,,,,276.14684370020404,276.6554922000505,0.5143205700442195,1.0145156702492386,276.63890510005876,276.75574619998224,276.63890510005876,276.75574619998224,276.73907670006156,None,m,1,1.5823269998654723,276.73907670006156,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,1,0,12,7,,,,,,,,,,,,,,,,,,,,,1.554,2.426,278.4463345000986,None,,,,,,,,,,,,,,,,,,,,279.00607040012255,279.50771460006945,0.5044255601242185,1.0053076602052897,279.4911087001674,279.6078432002105,279.4911087001674,279.6078432002105,279.5910950000398,None,None,0,,279.5910950000398,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,1,1,13,11,,,,,,,,,,,,,,,,,,,,,1.428,2.122,281.2657981000375,None,,,,,,,,,,,,,,,,,,,,281.8312709000893,282.3433135000523,0.5063414599280804,1.00665926001966,282.3264394002035,282.44332429999486,282.3264394002035,282.44332429999486,282.4266648001503,None,None,0,,282.4266648001503,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,1,2,14,8,,,,,,,,,,,,,,,,,,,,,1.716,1.996,283.9651064001955,None,,,,,,,,,,,,,,,,,,,,284.51153390016407,285.01174770016223,0.514933770056814,1.0154231700580567,285.01174770016223,285.111997500062,285.01174770016223,285.111997500062,285.111997500062,None,None,0,,285.111997500062,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,1,3,15,0,,,,,,,,,,,,,,,,,,,,,1.446,2.202,286.9347441000864,None,,,,,,,,,,,,,,,,,,,,287.49559150007553,287.99703900003806,0.5043885600753129,1.0047448601108044,287.98042879998684,288.08041420020163,287.98042879998684,288.08041420020163,288.08041420020163,None,c,1,0.785336900036782,288.08041420020163,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,1,4,16,1,,,,,,,,,,,,,,,,,,,,,1.443,1.575,288.990736000007,None,,,,,,,,,,,,,,,,,,,,289.5430360001046,290.04862550017424,0.5094845599960536,1.0104603599756956,290.03200020012446,290.1487349001691,290.03200020012446,290.1487349001691,290.1320180001203,None,c,0,0.6215458000078797,290.1320180001203,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,1,5,17,9,,,,,,,,,,,,,,,,,,,,,1.572,2.42,290.8898227000609,None,,,,,,,,,,,,,,,,,,,,291.43862950010225,291.9497996000573,0.5050775702111423,1.005553370108828,291.93320189998485,292.0333087001927,291.93320189998485,292.0333087001927,292.0333087001927,None,c,1,0.8480421002022922,292.0333087001927,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,1,6,18,6,,,,,,,,,,,,,,,,,,,,,1.791,1.494,293.00649680010974,None,,,,,,,,,,,,,,,,,,,,293.55795390019193,294.06827240018174,0.5036902700085193,1.0039478701073676,294.05161920003593,294.151735200081,294.05161920003593,294.151735200081,294.151735200081,None,m,1,0.7456784001551569,294.151735200081,None,,,,,m,,p7,2022_Mar_08_1231,training+cueing,2021.1.4,60.05681370294661,
