Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,7,3,87,3,,,,,,,,,,,,,,,,,,,,,1.674,1.535,396.83811559993774,None,,,,,,,,,,,,,,,,,,,,397.3805175999878,397.88128039997537,0.5025711799971759,1.0028505800291896,397.86456439993344,397.9645883999765,397.86456439993344,397.9645883999765,397.9645883999765,None,m,1,397.9645883999765,None,0.6386792999692261,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,7,4,88,2,,,,,,,,,,,,,,,,,,,,,1.568,2.148,398.7376224999316,None,,,,,,,,,,,,,,,,,,,,399.27745069994126,399.7827450999757,0.5075383799849078,1.0077345799654722,399.7659319000086,399.88261649990454,399.7659319000086,399.88261649990454,399.86590099998284,None,m,1,399.86590099998284,None,0.5294601999921724,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,7,5,89,6,,,,,,,,,,,,,,,,,,,,,1.787,1.574,400.522760199965,None,,,,,,,,,,,,,,,,,,,,401.0646478999406,401.5671771999914,0.506682279985398,1.0070040799910203,401.55053269991186,401.6505576999625,401.55053269991186,401.6505576999625,401.6505576999625,None,m,1,401.6505576999625,None,0.6167466000188142,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,7,6,90,0,,,,,,,,,,,,,,,,,,,,,1.423,1.719,402.3903947999934,None,,,,,,,,,,,,,,,,,,,,402.9301544999471,403.4351643999107,0.5105432799318805,1.0108315799152479,403.4185492999386,403.51861959998496,403.4185492999386,403.51861959998496,403.51861959998496,None,c,1,403.51861959998496,None,0.6527134000789374,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,7,7,91,8,,,,,,,,,,,,,,,,,,,,,1.649,2.039,404.3088042999152,None,,,,,,,,,,,,,,,,,,,,404.8510803999379,405.35321919992566,0.5036434800131246,1.003943879972212,405.3366020999383,405.4534421999706,405.3366020999383,405.4534421999706,405.43688319996,None,c,1,405.43688319996,None,0.7983032000483945,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,7,8,92,7,,,,,,,,,,,,,,,,,,,,,1.756,2.244,406.3600613999879,None,,,,,,,,,,,,,,,,,,,,406.9014254999347,407.40470710000955,0.5058656799374148,1.0068117800401524,407.388054799987,407.5047744999174,407.388054799987,407.5047744999174,407.4880612998968,None,m,1,407.4880612998968,None,0.7472812999039888,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,7,9,93,5,,,,,,,,,,,,,,,,,,,,,1.512,1.401,408.36312559992075,None,,,,,,,,,,,,,,,,,,,,408.9051205998985,409.40617430000566,0.5012343799462542,1.0015250799478963,409.3895276999101,409.5062303999439,409.3895276999101,409.5062303999439,409.5062303999439,None,m,1,409.5062303999439,None,0.6174878999590874,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,7,10,94,9,,,,,,,,,,,,,,,,,,,,,1.474,1.851,410.2493298999034,None,,,,,,,,,,,,,,,,,,,,410.7879941998981,411.2908395999111,0.5034288800088689,1.00372677994892,411.2742306999862,411.3742328999797,411.2742306999862,411.3742328999797,411.3742328999797,None,c,1,411.3742328999797,None,0.6051005999324843,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,7,11,95,11,,,,,,,,,,,,,,,,,,,,,1.61,1.398,412.1147520999657,None,,,,,,,,,,,,,,,,,,,,412.6568426999729,413.158886399935,0.5053151800530031,1.005610579974018,413.14226849994157,413.25893010001164,413.14226849994157,413.25893010001164,413.2422357999021,None,m,0,413.2422357999021,None,0.6410271999193355,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,8,0,96,2,,,,,,,,,,,,,,,,,,,,,1.517,2.093,414.0154868999962,None,,,,,,,,,,,,,,,,,,,,414.55216679989826,415.0602375000017,0.514789380133152,1.0150445800973102,415.04364289995283,415.16030150000006,415.04364289995283,415.16030150000006,415.14363279996905,None,m,1,415.14363279996905,None,0.6756337999831885,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,8,1,97,7,,,,,,,,,,,,,,,,,,,,,1.697,1.912,415.95064419996925,None,,,,,,,,,,,,,,,,,,,,416.4917463999009,416.9949754999252,0.5068590799346566,1.007320679957047,416.97830749989953,417.0956559999613,416.97830749989953,417.0956559999613,417.07895639992785,None,m,1,417.07895639992785,None,0.5803840000880882,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,8,2,98,0,,,,,,,,,,,,,,,,,,,,,1.524,1.913,417.7850358999567,None,,,,,,,,,,,,,,,,,,,,418.3261045999825,418.82964819995686,0.5074383799219504,1.007872479967773,418.8130069999024,418.91302410000935,418.8130069999024,418.91302410000935,418.91302410000935,None,c,1,418.91302410000935,None,0.5862572001060471,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,8,3,99,5,,,,,,,,,,,,,,,,,,,,,1.629,1.948,419.6365065999562,None,,,,,,,,,,,,,,,,,,,,420.17708689998835,420.6810071999207,0.5057527800090611,1.006052780081518,420.6643281999277,420.7810502999928,420.6643281999277,420.7810502999928,420.7643476999365,None,m,1,420.7643476999365,None,0.5749535000650212,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,8,4,100,6,,,,,,,,,,,,,,,,,,,,,1.523,1.365,421.471232199925,None,,,,,,,,,,,,,,,,,,,,422.0124857999617,422.51568799989764,0.5069532800698653,1.0072057801298797,422.49905369989574,422.5990620999364,422.49905369989574,422.5990620999364,422.5990620999364,None,m,1,422.5990620999364,None,0.7721505999797955,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,8,5,101,8,,,,,,,,,,,,,,,,,,,,,1.693,1.694,423.50576969992835,None,,,,,,,,,,,,,,,,,,,,424.05569299997296,424.5671132999705,0.5053626800654456,1.0057100800331682,424.55043179995846,424.6671854999149,424.55043179995846,424.6671854999149,424.65046529995743,None,c,1,424.65046529995743,None,0.6888251999625936,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,8,6,102,9,,,,,,,,,,,,,,,,,,,,,1.797,2.131,425.47428609989583,None,,,,,,,,,,,,,,,,,,,,426.01390149991494,426.5186013999628,0.5071676800725982,1.0074272800702602,426.50191130000167,426.60190099989995,426.50191130000167,426.60190099989995,426.60190099989995,None,c,1,426.60190099989995,None,0.657409300096333,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,8,7,103,1,,,,,,,,,,,,,,,,,,,,,1.495,1.374,427.3921674999874,None,,,,,,,,,,,,,,,,,,,,427.93211990001146,428.43662930000573,0.509292280068621,1.0094661799957976,428.4200247999979,428.5366585999727,428.4200247999979,428.5366585999727,428.51995099999476,None,m,1,428.51995099999476,None,0.8353248999919742,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,8,8,104,11,,,,,,,,,,,,,,,,,,,,,1.627,1.823,429.4770131999394,None,,,,,,,,,,,,,,,,,,,,430.0201197999995,430.52142729994375,0.501472880016081,1.0017620800063014,430.5047900999198,430.62145999993663,430.5047900999198,430.62145999993663,430.62145999993663,None,c,1,430.62145999993663,None,0.7657451999839395,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,8,9,105,10,,,,,,,,,,,,,,,,,,,,,1.779,2.271,431.5121926999418,None,,,,,,,,,,,,,,,,,,,,432.0524916999275,432.5562579999678,0.5064385799923912,1.0067644800292328,432.5396125999978,432.6562861999264,432.5396125999978,432.6562861999264,432.63959689997137,None,c,1,432.63959689997137,None,0.6037449999712408,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,8,10,106,4,,,,,,,,,,,,,,,,,,,,,1.628,1.604,433.37984479998704,None,,,,,,,,,,,,,,,,,,,,433.9183292000089,434.4242350999266,0.5117758801206946,1.0120915800798684,434.4076043999521,434.52429609990213,434.4076043999521,434.52429609990213,434.50758829992265,None,m,0,434.50758829992265,None,1.1516524000326172,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,8,11,107,3,,,,,,,,,,,,,,,,,,,,,1.702,1.448,435.7824863999849,None,,,,,,,,,,,,,,,,,,,,436.32116769999266,436.8260062999325,0.5073678799672052,1.0076035800157115,436.8093973000068,436.9093545000069,436.8093973000068,436.9093545000069,436.9093545000069,None,m,1,436.9093545000069,None,0.8139190000947565,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,9,0,108,8,,,,,,,,,,,,,,,,,,,,,1.654,1.931,437.84920019994024,None,,,,,,,,,,,,,,,,,,,,438.39032679994125,438.8941174999345,0.5085941799916327,1.008915579994209,438.8774829999311,438.9942096999148,438.8774829999311,438.9942096999148,438.97750619996805,None,c,1,438.97750619996805,None,0.7299007000401616,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,0,0,0,0,,,,,9,1,109,3,,,,,,,,,,,,,,,,,,,,,1.719,1.49,439.8339384999126,None,,,,,,,,,,,,,,,,,,,,440.3889872999862,440.8955718999496,0.5140632400289178,1.0144246401032433,440.87894649989903,440.9789680999238,440.87894649989903,440.9789680999238,440.9789680999238,None,m,1,440.9789680999238,None,0.9682800000300631,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,9,2,110,9,,,,,,,,,,,,,,,,,,,,,1.602,1.718,442.0690236999653,None,,,,,,,,,,,,,,,,,,,,442.60757309990004,443.1138651999645,0.5109573800582439,1.0111437799641863,443.0973346999381,443.19741759996396,443.0973346999381,443.19741759996396,443.19741759996396,None,c,1,443.19741759996396,None,0.637809699983336,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,0,0,0,0,,,,,9,3,111,5,,,,,,,,,,,,,,,,,,,,,1.694,2.161,443.9706898999866,None,,,,,,,,,,,,,,,,,,,,444.5107962999027,445.0153944999911,0.5097544800955802,1.0100094800582156,444.9987898999825,445.11541149998084,444.9987898999825,445.11541149998084,445.0989379999228,None,m,1,445.0989379999228,None,0.7524733999744058,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,0,0,0,0,,,,,9,4,112,2,,,,,,,,,,,,,,,,,,,,,1.69,2.414,445.9902586999815,None,,,,,,,,,,,,,,,,,,,,446.52770919993054,447.03341749997344,0.5087157799862325,1.0090019800700247,447.0167146999156,447.133414199925,447.0167146999156,447.133414199925,447.1167220999487,None,m,1,447.1167220999487,None,0.8465209000278264,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,0,0,0,0,,,,,9,5,113,0,,,,,,,,,,,,,,,,,,,,,1.781,1.401,448.09047469997313,None,,,,,,,,,,,,,,,,,,,,448.6295832999749,449.13487849989906,0.5107338799862191,1.0110919799190015,449.11816299997736,449.2182326999027,449.11816299997736,449.2182326999027,449.2182326999027,None,c,1,449.2182326999027,None,0.7610281000379473,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,9,6,114,4,,,,,,,,,,,,,,,,,,,,,1.653,2.259,450.108550200006,None,,,,,,,,,,,,,,,,,,,,450.6497812999878,451.1530063999817,0.5071008800296113,1.0073466800386086,451.13641559996177,451.253052999964,451.13641559996177,451.253052999964,451.2363994999323,None,c,1,451.2363994999323,None,0.6150319000007585,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,0,0,0,0,,,,,9,7,115,6,,,,,,,,,,,,,,,,,,,,,1.637,2.187,451.980336299981,None,,,,,,,,,,,,,,,,,,,,452.52324249991216,453.03771409997717,0.5106355800526217,1.010907780029811,453.02109199995175,453.12107779993676,453.02109199995175,453.12107779993676,453.12107779993676,None,m,1,453.12107779993676,None,0.6182587000075728,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,0,0,0,0,,,,,9,8,116,7,,,,,,,,,,,,,,,,,,,,,1.524,2.17,453.86137509997934,None,,,,,,,,,,,,,,,,,,,,454.40197929996066,454.90569959999993,0.5068261800333858,1.0071645800489932,454.88906399998814,455.005756599945,454.88906399998814,455.005756599945,454.98907719994895,None,m,1,454.98907719994895,None,0.5742078999755904,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,0,0,0,0,,,,,9,9,117,1,,,,,,,,,,,,,,,,,,,,,1.605,1.426,455.6962302000029,None,,,,,,,,,,,,,,,,,,,,456.23464779998176,456.7403689000057,0.5109334799926728,1.0112111798953265,456.7237469999818,456.84042309992947,456.7237469999818,456.84042309992947,456.82367349998094,None,m,1,456.82367349998094,None,0.6116468999534845,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,0,0,0,0,,,,,9,10,118,11,,,,,,,,,,,,,,,,,,,,,1.657,1.237,457.5633324999362,None,,,,,,,,,,,,,,,,,,,,458.11850219999906,458.62505439994857,0.5110217400360852,1.0113400400150567,458.60841889993753,458.7251103000017,458.60841889993753,458.7251103000017,458.7084155000048,None,c,1,458.7084155000048,None,0.7748512999387458,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,0,0,0,0,,,,,9,11,119,10,,,,,,,,,,,,,,,,,,,,,1.433,1.548,459.6154078999534,None,,,,,,,,,,,,,,,,,,,,460.1534398999065,460.659875299898,0.5119650800479576,1.0129247800214216,460.6432086999994,460.7605756999692,460.6432086999994,460.7605756999692,460.7439081999473,None,c,1,460.7439081999473,None,0.8354894999647513,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01659498014487326,None,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,0,0,0,10,,,,,,,,,,,,,,,,,462.22834959998727,None,space,6.518437599996105,2.0138064600760117,None,470.7507129999576,None,1.603,1.257,473.7598287999863,None,474.2999418999534,474.8034258999396,474.7867633999558,474.9034779999638,474.7867633999558,474.9034779999638,474.88677659991663,None,c,1,474.88677659991663,None,475.68739639990963,None,0.772483800072223,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1.65,1.933,476.0882827999303,None,476.6201012999518,477.1219154999126,477.105263800011,477.2218246998964,477.105263800011,477.2218246998964,477.20513779995963,None,m,1,477.20513779995963,None,478.13917779992335,None,0.9020904999924824,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1.423,1.865,478.53962799999863,None,479.07807049993426,479.59020659991074,479.5735672999872,479.69029309996404,479.5735672999872,479.69029309996404,479.67358219996095,None,c,1,479.67358219996095,None,480.39084169990383,None,0.6896262000082061,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1.412,1.928,480.7912318999879,None,481.33127019996755,481.8418340999633,481.8252058000071,481.9418675999623,481.8252058000071,481.9418675999623,481.92517959990073,None,c,1,481.92517959990073,None,482.6424606000073,None,0.6940420999890193,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,1.535,2.074,483.042704799911,None,483.5755536999786,484.0792025999399,484.06013150000945,484.1768390999641,484.06013150000945,484.1768390999641,484.160167099908,None,m,1,484.160167099908,None,485.42781339993235,None,1.2430860000895336,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,1.758,1.736,485.828079400002,None,486.3782849999843,486.878834299976,486.86216599994805,486.96215439995285,486.86216599994805,486.96215439995285,486.96215439995285,None,m,1,486.96215439995285,None,487.8947585999267,None,0.9051133999601007,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,1.537,1.487,488.2966852999525,None,488.8355984999798,489.34725429990795,489.33066579990555,489.4479175999295,489.33066579990555,489.4479175999295,489.4306778999744,None,c,1,489.4306778999744,None,490.1671815000009,None,0.7092651999555528,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,1.747,2.433,490.58166109991726,None,491.1170785999857,491.632266499917,491.6156193999341,491.71564179996494,491.6156193999341,491.71564179996494,491.71564179996494,None,m,1,491.71564179996494,None,492.4829328999622,None,0.7435291999718174,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,1.768,2.121,492.88328509998973,None,493.4177473000018,493.9172714999877,493.9172714999877,494.0172755999956,493.9172714999877,494.0172755999956,494.0172755999956,None,c,1,494.0172755999956,None,494.73452309996355,None,0.6978388999123126,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,1.678,1.499,495.1349098999053,None,495.66981359990314,496.1689053999726,496.1689053999726,496.2689329999266,496.1689053999726,496.2689329999266,496.2689329999266,None,c,1,496.2689329999266,None,496.95277089998126,None,0.6543129000347108,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,0,10,10,2,,,,,,,,,,,,,,,,,,,,,,,,,1.427,1.76,497.3530655999202,None,497.89170249993913,498.4038329999894,498.3871830999851,498.5041276999982,498.3871830999851,498.5041276999982,498.48756549996324,None,m,1,498.48756549996324,None,499.12115149991587,None,0.6116867000237107,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,1.67,2.108,499.52138459996786,None,500.0537842999911,500.5553730999818,500.53875159996096,500.65541539993137,500.53875159996096,500.65541539993137,500.63873719994444,None,m,1,500.63873719994444,None,501.2892565999646,None,0.6204282999970019,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,508.96162560000084,None,1.544,1.267,512.484801899991,None,,,,,,,,,,,,,,,,501.68913829990197,None,0.014467760105617344,0.5131629600655288,513.0166267999448,513.5314686999191,0.5124826799146831,1.0127238798886538,513.514774399926,513.6147749999072,513.514774399926,513.6147749999072,513.6147749999072,None,m,1,513.6147749999072,None,0.7962852000491694,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,1.606,1.537,514.539409799967,None,,,,,,,,,,,,,,,,,,,,515.0797507999232,515.582902199938,0.5070259800413623,1.0073243799852207,515.566259299987,515.6829391999636,515.566259299987,515.6829391999636,515.6662545999279,None,m,1,515.6662545999279,None,0.7128742000786588,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,1.502,2.154,516.5066429999424,None,,,,,,,,,,,,,,,,,,,,517.0449026999995,517.550981999957,0.5109137800754979,1.011154180043377,517.5343656999758,517.6510459999554,517.5343656999758,517.6510459999554,517.6343294999097,None,c,1,517.6343294999097,None,0.9370407001115382,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,1.464,1.354,518.7100828000112,None,,,,,,,,,,,,,,,,,,,,519.2545759999193,519.769209299935,0.5117263799766079,1.0120175799820572,519.7526249999646,519.8692985000089,519.7526249999646,519.8692985000089,519.8526223999215,None,m,0,519.8526223999215,None,1.3585969000123441,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,1.564,1.533,521.3445507999277,None,,,,,,,,,,,,,,,,,,,,521.8821133999154,522.3878062999574,0.508916880004108,1.009175579994917,522.3711682999274,522.4863669999177,522.3711682999274,522.4863669999177,522.4711572999367,None,c,1,522.4711572999367,None,0.6119536000769585,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,1,0,1,0,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,1.43,2.409,523.211482499959,None,,,,,,,,,,,,,,,,,,,,523.7517824999522,524.2558026999468,0.5075568800093606,1.0078537799417973,524.2391750999959,524.3393958999077,524.2391750999959,524.3393958999077,524.3393958999077,None,c,1,524.3393958999077,None,0.5677513999398798,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,0,6,6,2,,,,,,,,,,,,,,,,,,,,,1.506,2.334,525.0293781999499,None,,,,,,,,,,,,,,,,,,,,525.5712229999481,526.0737844000105,0.5047837800811976,1.0050903800874949,526.0571527999127,526.1738404999487,526.0571527999127,526.1738404999487,526.1571637999732,None,m,1,526.1571637999732,None,0.7978748000459746,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,1,0,1,0,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,1.518,2.484,527.0811363999965,None,,,,,,,,,,,,,,,,,,,,527.6183568999404,528.1252697999589,0.5110091799870133,1.0113788800081238,528.1086519999662,528.2253549000015,528.1086519999662,528.2253549000015,528.2086349999299,None,m,1,528.2086349999299,None,0.6824056999757886,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
