subject,trialnum,shapeassociation,matchingcondition,response,correct,latency
995543636,145,friend,mismatching,47,1,558
995543636,147,self,mismatching,48,0,638
995543636,153,self,mismatching,47,1,678
995543636,155,friend,matching,48,1,737
995543636,157,friend,mismatching,47,1,778
995543636,159,self,matching,48,1,527
995543636,161,friend,matching,48,1,638
995543636,163,self,matching,48,1,848
995543636,165,self,mismatching,47,1,478
995543636,167,friend,matching,47,0,868
995543636,169,self,mismatching,48,0,897
995543636,171,self,matching,48,1,947
995543636,175,friend,matching,47,0,747
995543636,181,self,matching,48,1,657
995543636,183,self,mismatching,47,1,685
995543636,185,self,mismatching,48,0,637
995543636,187,friend,mismatching,48,0,1057
995543636,189,self,matching,47,0,768
995543636,191,friend,mismatching,47,1,759
995543636,193,friend,matching,48,1,976
995543636,195,self,mismatching,47,1,688
995543636,197,friend,mismatching,47,1,897
995543636,199,friend,matching,47,0,1087
995543636,201,friend,matching,48,1,996
995543636,203,friend,mismatching,47,1,906
995543636,205,friend,matching,47,0,767
995543636,207,friend,mismatching,47,1,1047
995543636,209,friend,mismatching,47,1,866
995543636,211,self,matching,48,1,748
995543636,213,self,mismatching,47,1,717
995543636,215,self,matching,48,1,988
995543636,217,self,matching,48,1,708
995543636,219,self,mismatching,47,1,587
995543636,221,friend,mismatching,47,1,1157
995543636,223,friend,matching,48,1,727
995543636,225,friend,matching,48,1,1187
995543636,227,friend,matching,48,1,627
995543636,229,self,matching,48,1,716
995543636,231,friend,matching,47,0,807
995543636,233,self,mismatching,47,1,896
995543636,235,self,matching,48,1,536
995543636,239,friend,matching,47,0,637
995543630,3,friend,mismatching,47,1,426
995543630,9,self,matching,47,0,1027
995543630,11,friend,mismatching,47,1,1114
995543630,13,self,matching,48,1,789
995543630,15,friend,matching,47,0,493
995543630,19,friend,matching,48,1,425
995543630,21,friend,mismatching,47,1,691
995543630,23,self,matching,48,1,519
995543630,25,self,matching,48,1,664
995543630,27,self,matching,48,1,422
995543630,29,self,mismatching,47,1,842
995543630,31,friend,matching,47,0,915
995543630,35,friend,matching,47,0,651
995543630,37,self,matching,48,1,455
995543630,39,self,mismatching,47,1,822
995543630,41,friend,matching,48,1,1002
995543630,43,self,mismatching,47,1,874
995543630,47,self,mismatching,47,1,788
995543630,49,friend,matching,48,1,1030
995543630,51,friend,matching,48,1,570
995543630,53,friend,mismatching,47,1,726
995543630,55,self,mismatching,47,1,1112
995543630,59,friend,mismatching,47,1,1004
995543630,61,self,matching,48,1,546
995543630,63,friend,mismatching,47,1,876
995543630,65,self,mismatching,47,1,954
995543630,67,friend,mismatching,47,1,791
995543630,69,self,mismatching,47,1,762
995543630,71,friend,matching,48,1,1132
995543630,73,self,matching,48,1,621
995543630,75,friend,matching,47,0,1144
995543630,77,friend,mismatching,47,1,746
995543630,85,self,mismatching,47,1,659
995543630,87,friend,mismatching,47,1,726
995543630,89,self,matching,48,1,282
995543630,91,self,matching,48,1,409
995543630,93,friend,matching,47,0,488
995543630,95,self,matching,48,1,548
995543630,97,self,mismatching,47,1,560
995543630,99,self,matching,48,1,559
995543630,101,self,matching,48,1,724
995543630,103,self,matching,48,1,395
995543630,105,friend,mismatching,47,1,645
995543630,107,friend,mismatching,47,1,936
995543630,109,self,matching,48,1,530
995543630,111,self,matching,48,1,759
995543630,113,self,matching,48,1,420
995543630,115,friend,mismatching,48,0,489
995543630,117,self,mismatching,47,1,871
995543630,121,friend,matching,47,0,963
995543630,123,self,matching,48,1,592
995543630,125,friend,mismatching,47,1,544
995543630,127,self,mismatching,47,1,690
995543630,129,self,mismatching,47,1,876
995543630,131,friend,mismatching,47,1,703
995543630,133,friend,mismatching,47,1,764
995543630,135,self,mismatching,47,1,790
995543630,137,self,matching,48,1,607
995543630,139,friend,matching,48,1,979
995543630,141,friend,mismatching,47,1,523
995543630,143,self,matching,48,1,515
995543630,145,friend,matching,48,1,740
995543630,147,self,matching,48,1,524
995543630,149,self,matching,48,1,436
995543630,151,self,mismatching,47,1,760
995543630,153,friend,mismatching,47,1,897
995543630,155,friend,matching,48,1,393
995543630,157,friend,matching,48,1,469
995543630,159,friend,matching,48,1,515
995543630,161,friend,matching,48,1,513
995543630,163,friend,mismatching,47,1,563
995543630,165,friend,mismatching,47,1,495
995543630,167,self,mismatching,47,1,682
995543630,169,self,mismatching,47,1,455
995543630,171,friend,mismatching,47,1,646
995543630,173,self,matching,48,1,683
995543630,175,friend,matching,48,1,1013
995543630,177,friend,mismatching,47,1,781
995543630,179,self,mismatching,47,1,738
995543630,181,friend,mismatching,47,1,750
995543630,183,friend,matching,48,1,610
995543630,185,friend,matching,48,1,517
995543630,187,self,matching,48,1,396
995543630,189,self,mismatching,47,1,450
995543630,191,friend,matching,48,1,724
995543630,193,self,mismatching,47,1,1011
995543630,195,friend,matching,48,1,580
995543630,197,friend,matching,48,1,399
995543630,199,self,mismatching,47,1,615
995543630,201,self,mismatching,47,1,505
995543630,203,friend,matching,48,1,527
995543630,205,friend,matching,48,1,392
995543630,207,friend,mismatching,47,1,494
995543630,209,self,mismatching,47,1,762
995543630,211,self,matching,48,1,493
995543630,213,friend,mismatching,47,1,550
995543630,215,friend,mismatching,47,1,951
995543630,217,self,mismatching,47,1,720
995543630,219,self,matching,48,1,442
995543630,221,self,mismatching,47,1,708
995543630,223,friend,mismatching,47,1,758
995543630,225,self,mismatching,47,1,931
995543630,227,friend,matching,48,1,500
995543630,229,friend,mismatching,48,0,711
995543630,231,friend,mismatching,47,1,825
995543630,235,self,matching,48,1,494
995543630,237,self,matching,48,1,747
995543630,239,friend,matching,48,1,864
995543637,1,self,mismatching,47,0,210
995543637,3,self,mismatching,47,0,261
995543637,9,self,matching,47,1,328
995543637,17,friend,matching,48,0,969
995543637,19,self,matching,47,1,317
995543637,21,self,mismatching,48,1,713
995543637,23,self,matching,47,1,291
995543637,25,self,mismatching,47,0,462
995543637,27,self,mismatching,47,0,239
995543637,29,friend,matching,48,0,436
995543637,31,self,matching,47,1,367
995543637,33,self,matching,47,1,587
995543637,35,self,mismatching,47,0,436
995543637,37,friend,matching,48,0,658
995543637,39,self,matching,47,1,648
995543637,41,self,mismatching,48,1,693
995543637,43,friend,mismatching,48,1,785
995543637,45,self,mismatching,48,1,726
995543637,47,self,matching,47,1,309
995543637,49,friend,matching,48,0,391
995543637,53,self,mismatching,48,1,836
995543637,55,self,mismatching,48,1,750
995543637,57,friend,mismatching,48,1,620
995543637,59,friend,matching,47,1,874
995543637,61,friend,mismatching,48,1,901
995543637,63,self,mismatching,48,1,742
995543637,65,self,matching,47,1,324
995543637,67,friend,matching,48,0,605
995543637,69,friend,matching,47,1,741
995543637,71,self,mismatching,48,1,694
995543637,73,friend,matching,47,1,742
995543637,75,friend,mismatching,48,1,710
995543637,77,friend,matching,47,1,1033
995543637,79,friend,matching,47,1,649
995543637,81,self,mismatching,48,1,681
995543637,83,friend,mismatching,48,1,957
995543637,85,self,matching,47,1,399
995543637,87,self,mismatching,48,1,587
995543637,89,self,mismatching,48,1,742
995543637,91,self,matching,47,1,640
995543637,93,friend,matching,48,0,661
995543637,97,friend,mismatching,48,1,952
995543637,101,friend,mismatching,48,1,522
995543637,103,self,mismatching,47,0,319
995543637,105,self,matching,47,1,624
995543637,107,friend,matching,48,0,671
995543637,109,friend,matching,47,1,585
995543637,111,friend,matching,47,1,451
995543637,115,self,matching,47,1,616
995543637,117,self,matching,47,1,262
995543637,119,friend,mismatching,48,1,885
995543637,121,friend,matching,48,0,870
995543637,123,self,mismatching,48,1,936
995543637,125,self,matching,47,1,453
995543637,127,friend,matching,47,1,574
995543637,129,friend,mismatching,48,1,857
995543637,131,friend,mismatching,48,1,687
995543637,133,self,mismatching,48,1,1147
995543637,135,friend,matching,47,1,869
995543637,137,friend,mismatching,48,1,1001
995543637,139,self,mismatching,48,1,635
995543637,141,self,mismatching,48,1,654
995543637,143,friend,matching,47,1,1101
995543637,145,self,matching,47,1,513
995543637,147,self,matching,47,1,326
995543637,149,self,matching,47,1,241
995543637,151,self,mismatching,48,1,536
995543637,153,self,mismatching,48,1,633
995543637,155,self,matching,47,1,505
995543637,157,friend,mismatching,48,1,721
995543637,159,self,matching,47,1,368
995543637,161,self,mismatching,48,1,680
995543637,163,self,mismatching,48,1,1103
995543637,165,friend,mismatching,48,1,797
995543637,167,friend,matching,47,1,934
995543637,169,friend,matching,47,1,629
995543637,171,self,matching,47,1,617
995543637,173,friend,mismatching,48,1,603
995543637,175,friend,mismatching,48,1,765
995543637,177,self,matching,47,1,433
995543637,179,friend,matching,48,0,707
995543637,181,friend,mismatching,48,1,830
995543637,183,self,matching,47,1,689
995543637,185,self,matching,47,1,419
995543637,187,friend,mismatching,48,1,883
995543637,189,self,mismatching,48,1,740
995543637,191,self,matching,47,1,486
995543637,193,friend,matching,47,1,679
995543637,195,friend,mismatching,48,1,858
995543637,197,self,matching,47,1,277
995543637,199,self,mismatching,48,1,643
995543637,201,friend,matching,47,1,776
995543637,203,self,mismatching,48,1,775
995543637,205,friend,matching,48,0,438
995543637,207,self,mismatching,48,1,946
995543637,209,self,matching,47,1,378
995543637,211,friend,mismatching,47,0,888
995543637,215,friend,mismatching,48,1,866
995543637,217,self,matching,47,1,401
995543637,221,self,mismatching,47,0,368
995543637,225,friend,matching,47,1,654
995543637,227,self,matching,47,1,455
995543637,229,friend,mismatching,47,0,730
995543637,231,self,matching,47,1,624
995543637,233,friend,mismatching,48,1,757
995543637,235,friend,mismatching,47,0,886
995543637,237,self,matching,47,1,565
995543637,239,friend,mismatching,48,1,646
995543643,1,friend,mismatching,48,1,796
995543643,3,self,matching,47,1,372
995543643,5,friend,matching,48,0,439
995543643,7,self,mismatching,48,1,759
995543643,9,friend,matching,47,1,819
995543643,11,self,mismatching,48,1,1139
995543643,13,self,matching,47,1,1039
995543643,15,self,matching,47,1,542
995543643,17,friend,matching,48,0,1083
995543643,19,friend,matching,47,1,762
995543643,21,self,matching,47,1,798
995543643,23,self,matching,47,1,494
995543643,25,friend,matching,48,0,533
995543643,27,friend,matching,47,1,626
995543643,29,self,matching,47,1,274
995543643,31,friend,matching,47,1,657
995543643,33,self,matching,47,1,377
995543643,35,friend,mismatching,48,1,395
995543643,37,self,mismatching,48,1,323
995543643,39,self,matching,47,1,251
995543643,41,self,matching,47,1,218
995543643,43,friend,matching,47,1,819
995543643,45,self,matching,47,1,260
995543643,47,self,mismatching,47,0,316
995543643,49,self,matching,47,1,369
995543643,51,friend,matching,47,1,619
995543643,53,friend,mismatching,48,1,821
995543643,55,friend,mismatching,48,1,789
995543643,57,friend,mismatching,48,1,368
995543643,59,friend,mismatching,48,1,307
995543643,61,self,mismatching,48,1,896
995543643,63,friend,mismatching,48,1,470
995543643,65,friend,matching,47,1,597
995543643,67,friend,matching,47,1,598
995543643,69,self,mismatching,48,1,506
995543643,71,friend,mismatching,48,1,526
995543643,73,friend,matching,48,0,643
995543643,75,friend,matching,47,1,378
995543643,77,self,mismatching,48,1,606
995543643,79,friend,matching,47,1,766
995543643,81,self,matching,47,1,234
995543643,83,friend,mismatching,48,1,379
995543643,85,friend,matching,47,1,614
995543643,87,self,mismatching,48,1,239
995543643,89,self,matching,47,1,230
995543643,91,friend,matching,47,1,632
995543643,93,friend,mismatching,48,1,657
995543643,95,friend,mismatching,48,1,320
995543643,97,self,matching,47,1,263
995543643,99,friend,matching,47,1,683
995543643,101,self,mismatching,48,1,515
995543643,103,self,mismatching,48,1,1064
995543643,105,friend,mismatching,48,1,751
995543643,107,self,matching,47,1,243
995543643,109,self,matching,47,1,283
995543643,111,self,matching,47,1,306
995543643,113,friend,mismatching,48,1,639
995543643,115,friend,matching,47,1,775
995543643,117,friend,matching,47,1,634
995543643,119,self,matching,47,1,243
995543643,121,friend,matching,47,1,634
995543643,123,friend,mismatching,48,1,483
995543643,125,friend,mismatching,48,1,265
995543643,127,self,matching,47,1,609
995543643,129,friend,mismatching,47,0,506
995543643,131,friend,matching,48,0,447
995543643,133,friend,matching,47,1,463
995543643,135,self,mismatching,47,0,222
995543643,137,friend,mismatching,48,1,655
995543643,139,friend,matching,48,0,390
995543643,141,self,mismatching,48,1,794
995543643,143,friend,mismatching,47,0,426
995543643,145,friend,mismatching,48,1,755
995543643,147,self,mismatching,48,1,846
995543643,149,friend,mismatching,48,1,366
995543643,151,friend,matching,47,1,729
995543643,153,friend,matching,47,1,1110
995543643,155,self,mismatching,48,1,579
995543643,157,self,mismatching,48,1,717
995543643,159,self,mismatching,48,1,563
995543643,161,self,mismatching,48,1,414
995543643,163,self,matching,47,1,279
995543643,165,self,mismatching,48,1,710
995543643,167,self,mismatching,48,1,547
995543643,169,friend,mismatching,48,1,903
995543643,171,self,mismatching,48,1,717
995543643,173,friend,matching,48,0,330
995543643,175,self,mismatching,48,1,655
995543643,177,friend,mismatching,48,1,854
995543643,179,self,matching,47,1,326
995543643,181,self,mismatching,48,1,547
995543643,183,self,mismatching,48,1,575
995543643,185,friend,matching,47,1,650
995543643,187,self,matching,47,1,265
995543643,189,friend,mismatching,48,1,929
995543643,191,self,matching,48,0,725
995543643,193,self,mismatching,48,1,1441
995543643,195,self,matching,47,1,386
995543643,197,friend,mismatching,48,1,748
995543643,199,self,matching,47,1,624
995543643,201,self,matching,47,1,257
995543643,203,friend,mismatching,48,1,504
995543643,205,self,mismatching,48,1,725
995543643,207,self,mismatching,48,1,505
995543643,209,self,matching,47,1,695
995543643,211,friend,mismatching,48,1,557
995543643,213,friend,mismatching,48,1,928
995543643,215,self,matching,47,1,621
995543643,217,self,matching,47,1,254
995543643,219,self,matching,47,1,253
995543643,221,self,mismatching,48,1,469
995543643,223,self,mismatching,48,1,541
995543643,225,friend,matching,47,1,392
995543643,227,friend,mismatching,48,1,561
995543643,229,self,mismatching,48,1,894
995543643,231,self,mismatching,48,1,659
995543643,233,friend,mismatching,47,0,498
995543643,235,friend,matching,47,1,712
995543643,237,friend,mismatching,48,1,1310
995543643,239,friend,matching,47,1,634
995543645,5,self,matching,48,0,293
995543645,7,friend,matching,48,0,269
995543645,9,friend,matching,47,1,206
995543645,11,friend,mismatching,47,0,210
995543645,13,self,mismatching,47,0,414
995543645,15,self,matching,47,1,458
995543645,25,self,matching,47,1,441
995543645,27,self,mismatching,48,1,292
995543645,29,friend,mismatching,47,0,414
995543645,31,self,matching,47,1,253
995543645,35,self,mismatching,47,0,469
995543645,37,friend,matching,48,0,249
995543645,39,friend,matching,47,1,277
995543645,41,friend,mismatching,47,0,445
995543645,45,friend,matching,48,0,245
995543645,49,friend,matching,47,1,239
995543645,59,self,mismatching,47,0,256
995543645,63,self,mismatching,48,1,1156
995543645,65,friend,mismatching,47,0,402
995543645,67,friend,matching,48,0,405
995543645,71,self,matching,47,1,404
995543645,73,self,matching,47,1,447
995543645,75,self,mismatching,48,1,605
995543645,77,friend,mismatching,47,0,519
995543645,79,self,mismatching,48,1,364
995543645,81,friend,matching,47,1,426
995543645,83,self,mismatching,48,1,696
995543645,85,friend,matching,47,1,699
995543645,87,self,matching,47,1,567
995543645,89,self,mismatching,48,1,905
995543645,91,friend,matching,47,1,587
995543645,93,self,matching,47,1,689
995543645,95,self,mismatching,48,1,771
995543645,97,self,mismatching,48,1,832
995543645,99,self,matching,47,1,325
995543645,101,self,matching,47,1,889
995543645,103,friend,matching,48,0,881
995543645,105,self,mismatching,48,1,841
995543645,107,friend,matching,47,1,785
995543645,109,friend,matching,47,1,811
995543645,111,friend,matching,47,1,1087
995543645,113,self,mismatching,48,1,933
995543645,115,friend,mismatching,48,1,871
995543645,117,friend,mismatching,48,1,808
995543645,119,self,matching,47,1,799
995543645,121,self,mismatching,48,1,695
995543645,123,friend,mismatching,48,1,1440
995543645,125,friend,matching,47,1,979
995543645,127,friend,mismatching,48,1,800
995543645,129,self,matching,47,1,837
995543645,131,friend,mismatching,48,1,1006
995543645,133,self,mismatching,48,1,781
995543645,135,self,matching,47,1,694
995543645,137,friend,matching,47,1,773
995543645,139,friend,matching,47,1,469
995543645,141,self,matching,47,1,521
995543645,143,friend,mismatching,48,1,587
995543645,145,self,matching,47,1,524
995543645,147,self,mismatching,48,1,730
995543645,149,self,mismatching,48,1,731
995543645,151,friend,mismatching,47,0,694
995543645,153,self,matching,47,1,646
995543645,155,self,matching,47,1,599
995543645,157,self,mismatching,48,1,652
995543645,159,self,mismatching,48,1,729
995543645,161,self,mismatching,48,1,493
995543645,163,friend,mismatching,47,0,615
995543645,165,friend,matching,48,0,1404
995543645,167,friend,mismatching,48,1,567
995543645,169,friend,mismatching,48,1,566
995543645,171,friend,matching,47,1,1016
995543645,173,self,matching,47,1,559
995543645,175,self,mismatching,48,1,588
995543645,177,self,matching,48,0,601
995543645,179,friend,mismatching,48,1,616
995543645,181,self,mismatching,48,1,501
995543645,183,self,matching,47,1,829
995543645,185,self,mismatching,48,1,612
995543645,187,friend,mismatching,48,1,831
995543645,189,friend,matching,47,1,832
995543645,191,self,mismatching,48,1,621
995543645,193,self,matching,47,1,663
995543645,195,self,mismatching,48,1,745
995543645,197,friend,mismatching,48,1,722
995543645,199,friend,mismatching,48,1,786
995543645,201,self,matching,47,1,770
995543645,203,friend,mismatching,48,1,738
995543645,205,friend,matching,47,1,739
995543645,207,self,matching,47,1,832
995543645,209,self,mismatching,48,1,1027
995543645,211,friend,mismatching,48,1,961
995543645,213,friend,matching,47,1,830
995543645,215,friend,mismatching,48,1,695
995543645,217,friend,matching,48,0,1376
995543645,219,self,matching,47,1,693
995543645,221,friend,mismatching,48,1,659
995543645,223,friend,matching,47,1,754
995543645,225,self,mismatching,48,1,995
995543645,227,friend,mismatching,48,1,824
995543645,229,self,mismatching,48,1,1402
995543645,231,self,mismatching,47,0,835
995543645,233,friend,matching,48,0,718
995543645,235,friend,mismatching,48,1,659
995543645,237,self,matching,47,1,352
995543645,239,self,mismatching,47,0,658
995543646,1,self,mismatching,47,1,975
995543646,3,friend,mismatching,47,1,969
995543646,5,friend,mismatching,47,1,1047
995543646,7,self,mismatching,48,0,495
995543646,9,friend,mismatching,47,1,763
995543646,11,self,mismatching,48,0,759
995543646,13,friend,matching,48,1,723
995543646,15,friend,matching,48,1,708
995543646,17,self,mismatching,47,1,602
995543646,19,self,matching,48,1,741
995543646,21,friend,matching,47,0,868
995543646,23,friend,mismatching,47,1,820
995543646,25,friend,matching,47,0,746
995543646,27,self,mismatching,47,1,854
995543646,29,self,matching,48,1,829
995543646,31,self,mismatching,47,1,758
995543646,33,friend,matching,48,1,1034
995543646,35,self,matching,47,0,691
995543646,37,friend,matching,48,1,770
995543646,39,self,mismatching,47,1,670
995543646,41,friend,mismatching,47,1,1035
995543646,43,friend,mismatching,47,1,692
995543646,45,friend,matching,47,0,1019
995543646,47,self,matching,48,1,801
995543646,49,friend,mismatching,47,1,907
995543646,51,friend,mismatching,48,0,712
995543646,53,friend,matching,48,1,566
995543646,55,friend,mismatching,47,1,707
995543646,57,self,matching,48,1,840
995543646,59,self,matching,48,1,721
995543646,61,friend,mismatching,47,1,791
995543646,63,friend,matching,47,0,808
995543646,65,friend,mismatching,47,1,819
995543646,67,self,mismatching,48,0,853
995543646,69,friend,matching,48,1,741
995543646,71,friend,mismatching,47,1,666
995543646,73,self,matching,48,1,590
995543646,75,self,matching,48,1,465
995543646,77,self,matching,48,1,409
995543646,79,self,mismatching,47,1,546
995543646,81,self,mismatching,47,1,606
995543646,83,self,mismatching,47,1,713
995543646,85,self,mismatching,47,1,410
995543646,87,friend,matching,47,0,515
995543646,89,self,mismatching,47,1,737
995543646,91,friend,mismatching,48,0,655
995543646,93,friend,mismatching,48,0,624
995543646,95,self,mismatching,48,0,544
995543646,97,self,mismatching,47,1,848
995543646,99,friend,matching,48,1,665
995543646,101,friend,matching,48,1,1242
995543646,103,self,matching,48,1,753
995543646,105,friend,matching,48,1,838
995543646,107,self,matching,48,1,881
995543646,111,self,mismatching,47,1,823
995543646,113,self,matching,48,1,600
995543646,115,friend,matching,47,0,634
995543646,117,friend,mismatching,47,1,616
995543646,119,self,matching,48,1,962
995543646,121,friend,mismatching,47,1,710
995543646,123,self,mismatching,48,0,954
995543646,125,self,matching,48,1,399
995543646,127,self,matching,48,1,485
995543646,129,friend,matching,47,0,916
995543646,131,self,matching,48,1,538
995543646,133,self,matching,48,1,441
995543646,135,friend,matching,48,1,601
995543646,137,friend,mismatching,48,0,564
995543646,139,friend,matching,48,1,613
995543646,141,self,matching,48,1,590
995543646,143,self,matching,48,1,498
995543646,145,self,mismatching,47,1,641
995543646,147,self,matching,48,1,603
995543646,149,self,matching,48,1,549
995543646,151,friend,mismatching,47,1,691
995543646,153,self,matching,48,1,482
995543646,155,self,matching,48,1,456
995543646,157,friend,matching,47,0,549
995543646,159,friend,mismatching,47,1,594
995543646,161,self,mismatching,48,0,1292
995543646,163,self,mismatching,47,1,750
995543646,165,friend,matching,48,1,802
995543646,167,friend,mismatching,47,1,942
995543646,169,friend,matching,47,0,986
995543646,171,self,mismatching,47,1,773
995543646,173,self,matching,48,1,477
995543646,175,friend,mismatching,47,1,757
995543646,177,self,mismatching,47,1,776
995543646,179,friend,mismatching,47,1,827
995543646,181,friend,mismatching,47,1,916
995543646,183,friend,matching,48,1,791
995543646,185,self,mismatching,47,1,601
995543646,187,friend,matching,47,0,740
995543646,189,self,matching,48,1,615
995543646,191,self,mismatching,47,1,688
995543646,193,self,matching,48,1,572
995543646,195,friend,mismatching,48,0,456
995543646,197,friend,matching,48,1,1032
995543646,199,self,mismatching,47,1,432
995543646,201,self,matching,48,1,497
995543646,203,self,mismatching,48,0,503
995543646,205,friend,matching,48,1,679
995543646,207,self,mismatching,48,0,558
995543646,209,friend,mismatching,47,1,1116
995543646,211,self,mismatching,47,1,1202
995543646,213,friend,mismatching,47,1,732
995543646,215,friend,matching,47,0,657
995543646,217,friend,matching,48,1,401
995543646,219,self,mismatching,47,1,691
995543646,221,self,matching,48,1,565
995543646,223,self,matching,47,0,680
995543646,225,friend,matching,47,0,664
995543646,227,friend,mismatching,47,1,669
995543646,229,self,matching,48,1,565
995543646,231,friend,mismatching,48,0,448
995543646,233,friend,mismatching,48,0,350
995543646,235,friend,matching,47,0,610
995543646,237,friend,matching,47,0,564
995543646,239,friend,mismatching,47,1,677
995543647,1,self,matching,47,1,504
995543647,3,self,matching,47,1,537
995543647,5,friend,matching,48,0,570
995543647,7,self,matching,48,0,624
995543647,9,self,mismatching,48,1,1031
995543647,11,friend,mismatching,48,1,919
995543647,13,self,matching,47,1,560
995543647,15,self,mismatching,48,1,612
995543647,17,self,mismatching,48,1,564
995543647,19,friend,mismatching,47,0,406
995543647,21,self,mismatching,48,1,832
995543647,23,friend,matching,48,0,675
995543647,25,self,mismatching,48,1,631
995543647,27,friend,matching,48,0,627
995543647,29,friend,matching,47,1,735
995543647,31,self,matching,48,0,768
995543647,33,self,mismatching,48,1,923
995543647,37,self,matching,47,1,640
995543647,39,self,matching,48,0,842
995543647,41,self,matching,47,1,1069
995543647,43,friend,matching,48,0,619
995543647,45,friend,matching,47,1,659
995543647,47,self,mismatching,48,1,809
995543647,49,self,matching,47,1,1562
995543647,51,friend,mismatching,48,1,794
995543647,55,self,matching,47,1,476
995543647,57,self,mismatching,48,1,610
995543647,59,friend,mismatching,47,0,731
995543647,61,friend,matching,47,1,1038
995543647,63,self,matching,48,0,1463
995543647,69,self,matching,47,1,367
995543647,75,self,matching,47,1,435
995543647,77,self,mismatching,48,1,723
995543647,79,self,matching,47,1,449
995543647,81,friend,matching,47,1,609
995543647,83,self,matching,47,1,1290
995543647,85,self,matching,47,1,827
995543647,87,friend,matching,47,1,682
995543647,89,self,matching,47,1,1318
995543647,91,friend,mismatching,48,1,753
995543647,93,self,matching,47,1,664
995543647,95,friend,matching,47,1,1392
995543647,97,friend,matching,47,1,750
995543647,99,self,mismatching,48,1,621
995543647,101,self,mismatching,48,1,1119
995543647,103,self,matching,47,1,629
995543647,105,friend,mismatching,48,1,599
995543647,107,friend,mismatching,47,0,1412
995543647,109,self,matching,47,1,622
995543647,111,friend,mismatching,48,1,1432
995543647,113,self,mismatching,48,1,996
995543647,115,friend,mismatching,47,0,525
995543647,117,friend,mismatching,48,1,250
995543647,119,friend,mismatching,48,1,1333
995543647,121,friend,mismatching,48,1,588
995543647,123,friend,mismatching,48,1,1049
995543647,125,friend,mismatching,48,1,243
995543647,127,friend,mismatching,48,1,234
995543647,129,self,mismatching,47,0,840
995543647,135,friend,mismatching,48,1,1156
995543647,139,self,matching,47,1,613
995543647,141,friend,mismatching,47,0,260
995543647,147,friend,mismatching,48,1,797
995543647,149,friend,matching,48,0,747
995543647,155,friend,mismatching,47,0,493
995543647,157,self,mismatching,48,1,382
995543647,163,friend,mismatching,47,0,261
995543647,167,friend,matching,48,0,587
995543647,173,self,mismatching,48,1,498
995543647,175,self,matching,47,1,303
995543647,177,self,mismatching,48,1,564
995543647,179,friend,matching,47,1,609
995543647,181,self,mismatching,48,1,724
995543647,183,self,mismatching,48,1,414
995543647,185,self,mismatching,48,1,511
995543647,187,friend,matching,47,1,651
995543647,189,friend,mismatching,47,0,542
995543647,195,friend,mismatching,48,1,300
995543647,207,friend,mismatching,47,0,371
995543647,209,friend,mismatching,48,1,262
995543647,211,friend,mismatching,47,0,403
995543647,213,self,mismatching,47,0,216
995543647,215,friend,matching,47,1,351
995543647,217,friend,mismatching,47,0,383
995543647,219,friend,matching,47,1,202
995543647,221,self,matching,47,1,384
995543647,223,self,matching,47,1,288
995543647,225,self,mismatching,47,0,227
995543647,227,friend,matching,47,1,327
995543647,229,friend,matching,48,0,388
995543647,231,friend,matching,47,1,296
995543647,233,self,mismatching,47,0,276
995543647,235,self,mismatching,47,0,302
995543647,237,friend,matching,47,1,295
995543647,239,friend,mismatching,47,0,367
995543653,1,friend,matching,48,0,459
995543653,3,friend,matching,47,1,483
995543653,5,self,matching,47,1,549
995543653,7,friend,mismatching,48,1,594
995543653,9,friend,matching,47,1,633
995543653,11,self,matching,47,1,590
995543653,13,friend,mismatching,48,1,494
995543653,15,friend,mismatching,48,1,720
995543653,17,self,mismatching,47,0,641
995543653,19,self,matching,47,1,768
995543653,21,self,matching,47,1,484
995543653,23,self,mismatching,48,1,597
995543653,25,friend,matching,47,1,701
995543653,27,friend,mismatching,48,1,718
995543653,29,friend,mismatching,48,1,734
995543653,31,friend,matching,48,0,726
995543653,33,friend,matching,48,0,523
995543653,35,friend,mismatching,48,1,669
995543653,37,self,mismatching,48,1,706
995543653,39,self,matching,47,1,499
995543653,41,friend,matching,47,1,906
995543653,43,self,mismatching,48,1,831
995543653,45,self,mismatching,48,1,855
995543653,47,self,mismatching,48,1,546
995543653,49,friend,mismatching,48,1,639
995543653,51,friend,matching,47,1,863
995543653,53,self,mismatching,48,1,638
995543653,55,self,mismatching,48,1,950
995543653,57,friend,mismatching,48,1,754
995543653,59,self,mismatching,48,1,659
995543653,61,self,mismatching,48,1,380
995543653,63,self,mismatching,48,1,344
995543653,65,self,matching,48,0,306
995543653,67,self,matching,47,1,510
995543653,69,friend,matching,48,0,529
995543653,71,friend,mismatching,48,1,777
995543653,73,friend,matching,48,0,883
995543653,75,friend,mismatching,48,1,653
995543653,77,friend,matching,47,1,963
995543653,79,self,mismatching,48,1,742
995543653,81,friend,mismatching,47,0,336
995543653,83,self,mismatching,48,1,877
995543653,85,friend,mismatching,48,1,718
995543653,87,friend,matching,47,1,599
995543653,89,friend,mismatching,48,1,746
995543653,91,self,matching,47,1,548
995543653,93,friend,mismatching,48,1,634
995543653,95,friend,mismatching,48,1,844
995543653,97,self,matching,47,1,670
995543653,99,self,mismatching,48,1,522
995543653,101,self,mismatching,48,1,507
995543653,103,friend,matching,47,1,721
995543653,105,self,mismatching,48,1,865
995543653,107,friend,mismatching,48,1,660
